Datetime,Tweet ID,Tweet,Location,Username
2009-11-15 04:19:47+00:00,5727914874,@lovveemee petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:13:18+00:00,5727781957,@virtuousb petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:11:55+00:00,5727752876,@popgloss petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:10:26+00:00,5727721263,@karen533 petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:09:22+00:00,5727697924,@eviltv petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:07:49+00:00,5727665845,@lizandjuan petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-15 04:06:10+00:00,5727631445,@guybranum petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 21:21:43+00:00,5718707007,RT @JackCrute: petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i #actly,,Abi_Redhead
2009-11-14 20:50:55+00:00,5718013190,@HOLLYEGG petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 20:47:32+00:00,5717940382,@DUGUI petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 20:44:23+00:00,5717870759,@SpictacularSash petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 04:13:44+00:00,5700959771,@nicless petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 04:12:50+00:00,5700940890,@mindthechasm petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 04:07:24+00:00,5700825527,@looiegmusic petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 04:03:19+00:00,5700736816,@JosephtheFox petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 04:01:49+00:00,5700703715,@dothestew petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 03:52:27+00:00,5700499165,@RICKYFTW petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 03:49:01+00:00,5700424488,@ashwinatnyu petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 03:45:23+00:00,5700346754,petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign #actly #bankofamerica,,alisonjoy
2009-11-14 03:43:55+00:00,5700314153,@alisonjoy petition @bankofamerica to Stop Charging Punitive Fees http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-14 03:40:12+00:00,5700232505,@reallybigkahuna petition @bankofamerica to Stop Charging Punitive Fees  http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-13 17:05:24+00:00,5684678101,"Thanks, @bankofamerica, for nothing.",,mattacox
2009-11-13 06:36:22+00:00,5673245687,petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign #actly #bankofamerica,,Abi_Redhead
2009-11-13 04:07:51+00:00,5670505535,petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-13 04:05:06+00:00,5670444344,@YVETTEMELARA petition @bankofamerica 2 Stop Charging Punitive Fees http://act.ly/15i RT 2 sign #bankofamerica,,JosKrandel
2009-11-13 03:51:31+00:00,5670135689,@ALYARANZZ petition @bankofamerica 2 Stop Charging Punitive Fees http://act.ly/15i RT 2 sign #bankofamerica,,JosKrandel
2009-11-13 03:49:04+00:00,5670079305,@TsolairVictoria petition @bankofamerica 2 Stop Charging Punitive Fees http://act.ly/15i RT 2 sign #bankofamerica,,JosKrandel
2009-11-13 03:45:35+00:00,5670000328,@KosherKook petition @bankofamerica 2 Stop Charging Punitive Fees 2 thos that can least afford http://act.ly/15i RT 2 sign it #bankofamerica,,JosKrandel
2009-11-13 03:37:45+00:00,5669815853,@milano650 petition @bankofamerica 2 Stop Charging Punitive Fees 2 thos that can least afford http://act.ly/15i RT 2 sign it #bankofamerica,,JosKrandel
2009-11-13 01:01:07+00:00,5665847684,#BoA #BankofAmerica @boa @bankofamerica watch out because i am going to sue the shit out of you.,,original_edo
2009-11-12 22:37:43+00:00,5661998335,Dear @bankofamerica thanks for the $135. Usually banks just take my money.,,Tanya_Brown1
2009-11-12 20:53:46+00:00,5659316827,"Hello @BankofAmerica, now following me after my angry tweets last night! We'll chat soon. (And yes, I know I didn't read the fine print.)",,TheCDZ
2009-11-12 18:53:54+00:00,5656455800,yo! @bankofamerica you need more people workin @ ur 38 st location in kansas city ks asap! this is sad!,,calikid90
2009-11-12 14:02:36+00:00,5649495922,"thats pretty amazing, i have bad experiences with them constantly, LOL  RT @AJDesigns1 Just had a good experience with @bankofamerica",,karenlisa
2009-11-12 13:24:48+00:00,5648718879,Just had a good experience with @bankofamerica,,AJDesigns1
2009-11-12 05:38:20+00:00,5642033378,petition @bankofamerica 2 Stop Charging Punitive Fees 2 thos that can least afford it http://act.ly/15i RT 2 sign it #bankofamerica,,JosKrandel
2009-11-12 05:34:21+00:00,5641962503,@germanfrancie petition @bankofamerica 2 Stop Charging Punitive Fees http://act.ly/15i RT 2 sign it #bankofamerica,,JosKrandel
2009-11-12 05:31:56+00:00,5641918584,@rerelib petition @bankofamerica 2 Stop Charging Punitive Fees 2 thos that can least afford it http://act.ly/15i RT 2 sign it #bankofamerica,,JosKrandel
2009-11-12 05:24:00+00:00,5641772749,@bretteroo petition @bankofamerica 2 Stop Charging Punitive Fees 2 those  can least afford it http://act.ly/15i RT 2 sign up #bankofamerica,,JosKrandel
2009-11-12 05:21:50+00:00,5641731791,@kittysparx petition @bankofamerica 2 Stop Charging Punitive Fees 2 thos that can least afford it http://act.ly/15i RT 2 sign #bankofamerica,,JosKrandel
2009-11-12 02:37:19+00:00,5638036689,@RebekahJoyXoXo petition @bankofamerica 2 Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign,,Super_Guy
2009-11-12 02:32:01+00:00,5637902367,@aurora_r_b petition @bankofamerica 2 Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign,,JosKrandel
2009-11-12 02:17:03+00:00,5637514828,@RebekahJoyXoXo petition @bankofamerica 2 Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign,,JosKrandel
2009-11-12 02:15:13+00:00,5637466080,@aimee_greenberg petition @bankofamerica 2 Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign,,JosKrandel
2009-11-12 02:12:57+00:00,5637407175,@graciekate petition @bankofamerica 2 Stop Charging Punitive Fees 2 those that can least afford http://act.ly/15i RT to sign #bankofamerica,,JosKrandel
2009-11-12 02:11:44+00:00,5637374972,@JAH423 petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford http://act.ly/15i RT to sign #bankofamerica,,JosKrandel
2009-11-12 02:01:05+00:00,5637090477,petition @bankofamerica to Stop Charging Punitive Fees 2 those that can least afford it http://act.ly/15i RT to sign #actly #bankofamerica,,JosKrandel
2009-11-10 14:18:35+00:00,5589449835,@bankofamerica you are not doing me good today! I lost my effing debit card on Halloween and you sent me a new credit card in the mail.  WTF,,amyrollophoto
2009-11-07 17:40:37+00:00,5510837517,RT @MrKINGPin: aye @BankofAmerica #FUCKYOU! it was a mistake... kinda sorta not really but still screw u!&lt;Sooo funny!! LMAOOO,,hAzELeYeGrL
2009-11-07 16:55:32+00:00,5509874966,aye @BankofAmerica #FUCKYOU! it was a mistake... kinda sorta not really but still screw u!,,RonnRatchet
2009-11-06 21:43:50+00:00,5489798878,@bankofamerica I think you guys should have restrooms so I don't have to j walk to starbucks to use theirs lol,,JBoogieify
2009-11-06 19:15:19+00:00,5486434173,#saysaysay #shoutout 2 @bankofamerica for rememberin my mohawk n tats so they let me get money out w\o a I'd ngiven me free cookies,,FrXsH_M2M
2009-11-06 14:25:01+00:00,5479419127,Just went to the @bankofamerica atm on university both are out of order. Grrrr http://myloc.me/1mGyx,,DakotaT
2009-11-04 22:04:11+00:00,5431753840,@BenBalter well that's helpful.  They need to accquire @boa and @bankofamerica,,TimmyShea
2009-11-04 20:38:28+00:00,5429678215,I'd gladly pay anyone $1 to put @bankofamerica out of business. Can they do ANYTHING right?,,blunderlust
2009-11-04 17:32:38+00:00,5425474263,@SharonHayes @bankofamerica was 1 bad experience after another including horrible customer service. Hate 2B negative Nellie but #justsayin',,PatGermelman
2009-11-03 17:00:44+00:00,5395971081,So apparently @BankofAmerica doesn't carry NHL cards anymore & canceled my @Anaheimducks card. No more team support from me. #fail,,jaredwells
2009-11-03 14:02:27+00:00,5391791132,"Out of hundreds of options, @BankofAmerica does not have ANY debit cards that are just a plain color. #dumb",,pamsuch
2009-11-02 16:45:04+00:00,5367067434,why is @bankofamerica so slow! 30 min for a stupid deposit! im tellin my dad to get a new bank!,,calikid90
2009-10-31 21:32:05+00:00,5323152467,What's the point of even opening if you close at noon... Good job @bankofamerica,,TimmyShea
2009-10-30 19:22:52+00:00,5295437486,@bankofamerica - I'd rather never bank than stand in line behind 4 people with 4 tellers for 30 min to learn there is 1 teller to exchange.,,digitalaaron
2009-10-30 13:48:06+00:00,5287402068,@BankofAmerica wish they had free coffee and snacks in here.....just saying,,EducatedAce
2009-10-29 14:17:17+00:00,5259599682,RT @hardaway: Paying off 29.99% credit card and telling @bankofamerica to shove it.Don't raise my rate again for nothing. telling the world,,lkilpatrick
2009-10-29 12:37:23+00:00,5257547522,BofA online payroll =bad 2 RT @kreativekonnect: Criminal!  RT @hardawy Paying off 29.99% credit card and telling @bankofamerica to shove it.,,ValentiLaw
2009-10-29 12:12:21+00:00,5257112955,Paying off 29.99% credit card and telling @bankofamerica to shove it. $BACDon't raise my rate again for nothing. I am telling the world,,hardaway
2009-10-29 04:18:57+00:00,5250927774,@bankofamerica 's the #L,,YeahhhBITCH
2009-10-27 21:27:58+00:00,5211504751,I pray that my best friend mother shows up to her father retirement function...he did 32 years @bankofamerica...that's dedication!,,peachesheiress
2009-10-27 19:25:29+00:00,5208583183,RT @kopassettic I absolutely cannot wait to close my @bankofamerica account,,angilly
2009-10-27 19:15:21+00:00,5208353382,I absolutely cannot wait to close my @bankofamerica account,,kopassettic
2009-10-26 23:33:10+00:00,5186418573,"Tweeting tweeting.. @bankofamerica, waiting...",,TheSerialToast
2009-10-26 20:50:16+00:00,5182453629,RT @puKKaBarBie: Going to cuss these ppl out @bankofamerica !! &gt;&gt; PLEASE GIVE THEM A GOOD CUSSING OUT!!!,,JEWPHD
2009-10-26 19:47:49+00:00,5181050102,@ujames these ppl are soo stupid @bankofamerica!! Dumb just dumb!! How do u work @ the bank but u keep telling me u don't know!? WTF!,,T_I_F_F_A_N_Y__
2009-10-26 19:29:03+00:00,5180629238,Going to cuss these ppl out @bankofamerica !!,,T_I_F_F_A_N_Y__
2009-10-22 16:54:33+00:00,5073707293,OMG @BankofAmerica Why the hell you allow me to get charged twice yall need to know better UGH!!!,,SnoozeMachine
2009-10-22 13:12:54+00:00,5068740966,"#adcopyfail Hey @BankofAmerica Yankees Banking, it's a DEBIT card, not DEBT card.",,flemso
2009-10-20 17:25:39+00:00,5023190025,Umm I really really really really really DISlike @BankofAmerica if it wasn't a sin to use a stronger word.. I would..,,IAMFREE316
2009-10-20 02:05:25+00:00,5007593534,"RT @frankichan: I hate u @bankofamerica I hate u! Ur a fat, rotting pig and I wish u would die! Ugggh I hate all banks http://myloc.me/16B22",,spacetopher
2009-10-20 01:47:04+00:00,5007150814,"I hate u @bankofamerica I hate u! Ur a fat, rotting pig and I wish u would die! Ugggh I hate all banks!! http://myloc.me/16B22",,frankichan
2009-10-19 20:34:43+00:00,4999834819,@bankofamerica Why do you give me a trouble ticket number when you don't plan on using it for the follow-up discussions? #crmfail,,dcilea
2009-10-18 07:15:40+00:00,4962404435,@countrywide @bankofamerica (just guessing) you might have one of the worst websites ever. #naivgation,,KevinHood
2009-10-17 21:21:48+00:00,4951375748,RT @PowerofNo: Man @cynicor @bankofamerica.com in deep doo-doo. Toxic subprime greedy hell.,,americannanny
2009-10-17 16:31:07+00:00,4945306120,@bankofamerica ew lol no really I am its so crowded,,Katyisthebombb
2009-10-17 14:49:52+00:00,4943220224,New drive through girl at @bankofamerica is driving me crazy! #tellerfail,,workology
2009-10-16 17:09:57+00:00,4920635792,@bankofamerica words cannot express how frustrated i am with you. Stop stealing my money.,,Kikikikinfinity
2009-10-15 04:47:09+00:00,4881629040,Oh yea!!! @bankofamerica your pink building lights were off tonite in downtown Miami!! Please turn them back on!! Thanks ;),,SiMPLYRiCKA
2009-10-14 20:19:04+00:00,4870664941,done with orientation @RuthChris on the way bak to @BankOfAmerica,,atlshawtyfasho
2009-10-14 19:24:22+00:00,4869454698,@bankofamerica you are pissing me off.,,xthysteric
2009-10-12 22:12:18+00:00,4818879278,so... Im fed up with @bankofamerica. Im closing the account as soon as possible. You will NOT live off of me!!!,,KingsofLeonidas
2009-10-12 22:10:37+00:00,4818844215,God keeps blessing me! I love you guys over there @Bankofamerica woot! woot! :),,TheChalk_Cap
2009-10-11 18:01:55+00:00,4788806868,@bankofamerica I HATE YOU! UR THE WORST BANK ON EARTH!,,StHuby
2009-10-09 21:39:23+00:00,4745421972,#FF @HSBC @TDBANK @CHASE @BANKOFAMERICA @WAMU @WACOVIA Why follow them because they might just go bankrupt LMFAO,,ErocNorthside
2009-10-09 05:19:26+00:00,4727764437,@Bankofamerica for Nat's brothers memorial fund. Its under 'Ryan Tillman Memorial Fund' thanks for everyones support,,blameJG
2009-10-07 19:45:03+00:00,4690218303,@bankofamerica do you think @kategosslyn's claim that john took their money is a (wrestling) work to get a #loan #modification? #fb,,jeisensc
2009-10-07 13:54:35+00:00,4682456509,where is my deposit that got stuck in the ATM @bankofamerica GaH!!!! sooo pissed,,nanceebing
2009-10-06 17:14:04+00:00,4659787527,@bankofamerica you are making my life much more difficult than it needs to be. Current mood: hating you.,,Kikikikinfinity
2009-10-06 05:24:20+00:00,4648765584,@bankofamerica what should they learn about engaging social media for PR?,,revenuearch
2009-10-05 17:27:37+00:00,4632855888,@bankofamerica love the caculators at the counter w/the deposit slips. Hate that the pens never work at any bank.,,juliepixels
2009-10-02 23:17:10+00:00,4565965795,@bankofamerica after the fiasco you put me through I won't be ever using you again so you can stop sending me crap in the mail.,,brookecox
2009-10-02 16:39:56+00:00,4556909721,RT @jakrose: Making Social Media Work Panel with @jakrose @lendingtree and @BankofAmerica  http://ow.ly/sn2v  via @alterimaging,,Aerocles
2009-10-02 16:39:27+00:00,4556897723,Making Social Media Work Panel with @jakrose @lendingtree and @BankofAmerica  http://ow.ly/sn2v  via @alterimaging,,jasonkeath
2009-10-02 13:47:33+00:00,4552771852,@bankofamerica you are the worst bank ever and i hope you go bankrupt. worst customer service ever and you are legally robbing ppl.,,mkupartist411
2009-10-02 03:05:10+00:00,4543520587,WTF with @BankOfAmerica JUST found out I've paid over $3000 over 5years for a credit protection PLAN I never FLIPPIN needed!! FUCK PISSED,,TheIsrealLeon
2009-10-01 19:52:44+00:00,4533090885,"@BankofAmerica why are calls to Mortgage dept dropped with ""your call cannot be completed as dialed"" after answering the IVR's questions?",,jeisensc
2009-10-01 16:59:03+00:00,4529190073,"@bankofamerica branch manager convinced me to reopen my savings now that its free! Yeah, I'm holding up the line too",,TheDiva
2009-10-01 00:01:32+00:00,4511079647,"I just spent 20 minutes on hold with @BankofAmerica, only to be transferred to a different department and have 2 go thru the process again.",,stacyhpeterson
2009-09-30 05:37:19+00:00,4490845149,"love my @bankofamerica local branch manager, Ashley, for going above & beyond today",,denisefernandez
2009-09-29 21:56:23+00:00,4481030850,Deposited a check @bankofamerica,,phxxx
2009-09-29 02:30:35+00:00,4460173221,RT @msrebekah Just spent 1hr on phone w/@bankofamerica spoke w/6 people terrible customer service until the last guy Grr,,tbsSEObrett
2009-09-29 02:10:15+00:00,4459689732,Just spent 1hr on phone w/@bankofamerica spoke w/6 people terrible customer service untill the last guy Grr,,msrebekah
2009-09-28 22:25:32+00:00,4454405523,@jxpx777: well I've commented on dozens of forums as a last resort for @bankofamerica to respond. Here's to hoping social media works.,,SarahMcBrandt
2009-09-28 21:25:03+00:00,4453061793,has anyone else had problems with the @bankofamerica 203k program? I cannot get a response from anyone there and need to pay contractors!,,SarahMcBrandt
2009-09-27 23:32:03+00:00,4428794958,How much does @BankofAmerica really care about my call; I've been on hold for 30 minutes.,,StevenPargett
2009-09-25 17:52:02+00:00,4373967852,@impoppinmoet . I guess we gotta do that bank robbery we was talkin about @bankofamerica (&lt;---j/k plz don't RT and send me 2 jail),,anthonydragons
2009-09-24 01:12:26+00:00,4330361222,"RT @SenoritaStefi: Lol ilu RT @catalo: I hate Bank of America, bunch of thieves !!!! #deathto @bankofamerica  #worstbankever #BankofAmerica",,catalo
2009-09-24 00:38:51+00:00,4329602288,"Lol ilu RT @catalo: I hate Bank of America, bunch of thieves !!!! #deathto @bankofamerica #tcot #worstbankever #BankofAmerica",,steffiore
2009-09-24 00:33:06+00:00,4329479557,"I hate Bank of America, bunch of thieves !!!! #deathto @bankofamerica #tcot #worstbankever #BankofAmerica",,catalo
2009-09-23 22:56:16+00:00,4327509628,It seems that @bankofamerica is the major scam artists with NSF/Overdraft fees. They got $50 Billion in bailout too http://bit.ly/uL6GS,,Dannyblaq
2009-09-23 01:03:46+00:00,4303539919,"@Woodie1942 @ICONIC_DAN Dear @BankofAmerica, Fu*k you in the heart with a rusty railroad spike. Pull your $$ Peeps. #tcot",,JustPlainBill
2009-09-21 19:43:39+00:00,4153750473,@BankofAmerica worst consumer bank ever! Can't express how angry they make me. Total idiots!!,,DonDodge
2009-09-21 19:30:15+00:00,4153464196,"Were strong, we have ""bank accounts""! to defend us @FDIC@bankofamerica",,diamlesblatt
2009-09-21 18:11:31+00:00,4151813880,Dear @BankofAmerica any idea why it takes FOUR DAYS to transfer from Chk to CC WITHIN SAME BANK!!! RIDICULOUS!,,HumanistCEO
2009-09-20 15:56:10+00:00,4125626100,Hey @bankofamerica F U thanks,,roborobb
2009-09-19 22:30:54+00:00,4111494660,I F****ing hate @bankofamerica ! And their site sucks! #worstbankever,,soyhenryxyz
2009-09-18 16:47:44+00:00,4082611900,"Call @bankofamerica out and they're like ""oops, my bad""",,bradcrowell
2009-09-18 16:32:14+00:00,4082275064,@bankofamerica = thieves,,bradcrowell
2009-09-18 15:52:45+00:00,4081411387,@bankofamerica you gots to go! Uhm...Hated it.,,iremidebailey
2009-09-16 18:12:17+00:00,4034667686,@bankofamerica. That all,,josephVelasquez
2009-09-12 03:36:15+00:00,3927287859,Screww @bankofamerica hate them alot right now,,keithAllenx
2009-09-11 21:59:49+00:00,3920677192,"Hey @bankofamerica I'd like to kindly say, ""FUCK OFF!"" =]",,RikiYamada
2009-09-11 19:51:59+00:00,3918199825,WoW after an hour im still here at @bankofamerica. there service and software system is slow and absolutely awful. get me outta here! =(,,tokenwig
2009-09-11 19:41:52+00:00,3918006154,Its better than bein @bankofamerica. They charge u fees to hold YOUR money. They the sprint of banks..,,FreddieBTV
2009-09-10 00:07:48+00:00,3875248203,"@bankofamerica were you were warning me about the wait times on hold because your ""5 minute"" wait estimate is totally bogus? 20 Mins+ = FAIL",,jchenard
2009-09-05 19:25:37+00:00,3784121877,@missucr I'm @bankofamerica come say hi :p lol,,josephVelasquez
2009-09-03 23:42:02+00:00,3744940651,I really appreciate bill pay at @bankofamerica.,,pws
