Datetime,Tweet ID,Tweet,Location,Username
2011-12-05 01:43:55+00:00,143505851188125696,RT @georgewiman 60 Minutes looking at @BankOfAmerica criminal violation of Sarbanes-Oxley corroborating #InsideJob Pt 1 http://t.co/2pn4wvAl,,MWmDenis
2011-12-05 00:24:25+00:00,143485843208814592,@BankofAmerica do you charge for transfers outside the bank? There's no info re: fees but I assume that doesn't = free.,,popcultpirate
2011-12-05 00:16:16+00:00,143483792034775040,WOW...@countrywide merged with @bankofamerica!  #bofa held my loan and they were a nightmare #mortgagefraud,,BlindedBite
2011-12-04 23:30:24+00:00,143472248399994880,"@bankofamerica i'm trying to PAY you, why do your people refuse to accept my money?",,lyler
2011-12-04 23:10:56+00:00,143467351667519489,@bankofamerica your online banking and customer service needs help,,lyler
2011-12-04 19:50:49+00:00,143416990948786176,"Is @Bankofamerica down for everyone, or just me?",,mollie
2011-12-04 18:19:12+00:00,143393932078886912,Don't say chat now when you are going to show on the next screen that operators aren't available @bankofamerica #custserv,,coreygans
2011-12-04 17:33:05+00:00,143382328629141504,@bankofamerica why was that last experience so difficult!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! (yelling and shaking fist) :(,,fossilizedresin
2011-12-03 21:32:34+00:00,143080207883059200,@bankofamerica you suck!!!http://t.co/DFN4Dxrx,,boricuacom
2011-12-03 20:29:35+00:00,143064355590774784,Just found out the hard way that @BankofAmerica #MuseumsOnUs does not include kids at @countrymusichof #ShameOnYou,,TheSamiCone
2011-12-03 15:55:04+00:00,142995274124640256,It's here! @BankofAmerica #FREE Museum weekend! Get in 2 hundreds of cultural institutions w/ your BofA card http://t.co/smooVGAo...,,TheSamiCone
2011-12-03 15:37:08+00:00,142990760747339776,At @bankofamerica and just saw them call a translator to help customer who did not speak English. Cool.,,jakerubindc
2011-12-03 15:10:31+00:00,142984063484043264,"@bankofamerica the ATM in Stamford, CT - Church St - took 3 checks, registered 1, now she's overdraft for 5 days and BofA says ""her prob""",,OLIVEROLINYK
2011-12-03 09:10:00+00:00,142893333684031488,#TwoThingsThatNeverMix my money and @BankofAmerica,,cedteaches
2011-12-02 23:54:28+00:00,142753528857903104,This weekend at Lan Su is the @BankofAmerica #MuseumsonUs promotion. Simply show your BofA card and get free admission to Lan Su.,,chinesegarden
2011-12-02 23:40:19+00:00,142749969370185728,@bankofamerica your atm ate my 20 dollars & didn't deposit it! Customer service is terrible... #OccupyBankofAmerica,,AlexBLee
2011-12-02 22:41:16+00:00,142735107273396224,Closed @bankofamerica acct  2 mths still getting statements now an email alert of Insufficient Funds. Agents unhelpful.  Beyond irritated.,,moxietex
2011-12-02 22:00:04+00:00,142724742422609921,18.2% of people in North Carolina are food insecure. Make a difference by donating today: http://t.co/okC4PkiJ #endhunger #NC,,BankofAmerica
2011-12-02 21:59:09+00:00,142724508011347968,"Let me hold about $10,000.00 @BankOfAmerica",,IamAntoria
2011-12-02 20:52:37+00:00,142707763921952769,Is this a legit Canadian 20 dollar bill? @bankofamerica says its too old to be one! #downwiththebanks http://t.co/ph8IvWjL,,TheLimousines
2011-12-02 20:16:46+00:00,142698744503209985,"Listen very carefully, @bankofamerica: I do not like talking to a computer.  Period.  Your phone system is just plain creepy.",,morganpdx
2011-12-02 20:03:36+00:00,142695432043241472,"Was told they have to re-open my accounts and wait 24 hours before ""making a deposit"", so come back next week. Sink, @bankofamerica, sink.",,ufez
2011-12-02 20:01:35+00:00,142694921206366208,"No wonder their ship is sinking. Just tried to give @bankofamerica the $9 they say I owe after closing my accounts. Should be easy, right?",,ufez
2011-12-02 18:57:22+00:00,142678763048669184,Every time I go to @bankofamerica it's a nightmare. Is it worth sacrificing service for convenience? Starting to not be,,AlexBLee
2011-12-02 18:46:24+00:00,142676002924015616,"@bankofamerica im a poor college #student why do I pay a fee for a new debit card when mine has simply worn out, not been lost #notmyfault","Place(fullName='Bridgeport, CT', name='Bridgeport', type='city', country='United States', countryCode='US')",tommyohandsome
2011-12-02 18:39:25+00:00,142674245523214336,Bank of America the worst bank ever! They have the worst customer service! DO NOT SIGN UP WITH THEM! They stole $516 from me! @bankofamerica,,kevingerdes
2011-12-02 18:22:31+00:00,142669991995654144,Calling #highschool juniors and seniors! @bankofamerica #studentleaders applications are open: http://t.co/sbP1Q3TO,,HEAFNYC
2011-12-02 18:21:41+00:00,142669783744249856,Yes! RTKarriPeifer...Dear @bankofamerica atm in #rva on Forest Hill Ave is the worst thing ever. Please add a 2nd or stop idiots from using.,,lynda1994
2011-12-02 18:11:18+00:00,142667169623314432,@lynda1994 Ugh. Dear @bankofamerica the atm in #rva on Forest Hill Ave is the worst thing ever. Please add a 2nd or stop idiots from using.,,KarriPeifer
2011-12-02 17:46:26+00:00,142660913613389824,Продал 50 акций @bankofamerica на Twitter Stock http://t.co/7cxeEClT #tjournal,,VetelP
2011-12-02 17:40:04+00:00,142659309841555456,@bankofamerica,,idognon
2011-12-02 17:30:03+00:00,142656790625128448,Congratulations @heartofbrooklyn: 6 local organizations + 1 ambitious goal = a #NY #community revitalized. http://t.co/s1V4IFYt,,BankofAmerica
2011-12-02 16:56:28+00:00,142648335956848640,@bankofamerica:  your cust svc is horrible!  you stole my cash deposit on 11.5.11 and have yet to make it right.  #closingmyaccount,,e__musings
2011-12-02 16:52:03+00:00,142647225305137153,"@bankofamerica isnt just evil, they also have a really crappy website that always crashes & wont take my mortgage payment #FBoa",,jmarx34
2011-12-02 16:22:02+00:00,142639670856138752,"Mass AG sues @BankofAmerica, @JPMorganChase and others over deceptive #foreclosure practices as nat'l settlement stalls http://t.co/qfPgx0k4",,SumOfUs
2011-12-02 15:51:25+00:00,142631965701574656,Time to break up with @bankofamerica. Husband rec'd new debit card last night with random woman's photo on it. Seriously!?,,ladytravlr
2011-12-02 15:13:06+00:00,142622324464680960,Купил 45 акций @bankofamerica на Twitter Stock http://t.co/7cxeEClT #tjournal,,VetelP
2011-12-02 15:00:52+00:00,142619244776001539,It's a @BankofAmerica #Free Museum weekend! http://t.co/7EjA6BI2 #MuseumsOnUs,,TheSamiCone
2011-12-02 14:54:35+00:00,142617665603764224,Купил 5 акций @bankofamerica на Twitter Stock http://t.co/7cxeEClT #tjournal,,VetelP
2011-12-02 13:00:29+00:00,142588948189937664,13.5% of people in #NY State suffer from #foodinsecurity. Help by donating to @FeedingAmerica today: http://t.co/okC4PkiJ,,BankofAmerica
2011-12-02 10:37:50+00:00,142553049389469696,I swear I hate @bankofamerica lmao,,LosTheMonstro
2011-12-02 05:56:34+00:00,142482266449395712,"@Aaron21681 @bankofamerica unfortunately yes! Don't EVER do business w/them, they were a bail out bank & don't give a chit  :(",,Terrye_
2011-12-02 05:36:11+00:00,142477138304577536,@Terrye_ @bankofamerica that's horse shit!!! Are you serious!!!??????,,Aaron21681
2011-12-02 04:39:03+00:00,142462762046590977,It's stories like this http://t.co/owIFoRjs that make me laugh when @BankofAmerica writes me to try to get my business back,,tinyknitter
2011-12-02 04:28:43+00:00,142460160525352960,"Just got an ""irregular activity"" email from @bankofamerica. I really like their nice way of saying ""bitch you crazy?!""But yes, I am",,danielleprescod
2011-12-02 04:20:29+00:00,142458086769168384,"Spent 2 hours trying to set up automatic CC payments. Still haven't figured it out. @bankofamerica, Y U SUCH A PIECE OF CRAP?",,cloudkj
2011-12-02 03:55:26+00:00,142451782600245248,"Desipte heavy adverts in NFL games, nobody forgets how shitty you are @bankofamerica @BofA_Tips @BofA_Careers @BofA_Help @BofA_Communitu",,Terry_FireMedic
2011-12-02 03:53:21+00:00,142451261256642560,Merry Christmas to me w/ @bankofamerica fixin to foreclose on us over 1 payment! I give up!,,Terrye_
2011-12-02 03:45:51+00:00,142449372582514688,Pretty sure we're going to have to promise our first-born child to @bankofamerica in order to get them to close on our house at this point.,,NinjaCakeGirl
2011-12-02 02:30:00+00:00,142430283684253696,16.7% of people in #California suffer from #foodinsecurity. Learn more about this important issue: http://t.co/rz92I1G2 #food,,BankofAmerica
2011-12-02 01:22:46+00:00,142413365271207936,"#Chase sent me new card @UPS overnight 4 free, arrived today @bankofamerica new card arrives 5-7 days. I know which one I'll use tonight.",,Kishi23
2011-12-02 00:43:06+00:00,142403379304468480,btw i hate @bankofamerica,,FyreFox
2011-12-01 23:32:11+00:00,142385533375623168,"Wow, I just had a successful convo w/ @bankofamerica abt a fee, I didn't even have to yell at a manager..! Maybe @OccupyWallSt is workin...",,show83time
2011-12-01 23:30:01+00:00,142384989693165568,Contagious creativity: City Arts providing new energy for #arts and entertainment district in #Baltimore http://t.co/8eB0eE1k,,BankofAmerica
2011-12-01 22:46:05+00:00,142373932916416512,Developer @tfcornerstone lands rare $265M #construction loan #NYC http://t.co/Ml5svOkx @WellsFargo @MandT_Bank @bankofamerica @AskCapitalOne,,FirmAbility
2011-12-01 21:30:01+00:00,142354789018255361,We're partnering with @FeedingAmerica to #fighthunger. Join us. Watch this #video to learn more http://t.co/xfP2jL2k,,BankofAmerica
2011-12-01 21:03:45+00:00,142348180183453698,"@bankofamerica knocked by @maxinewaters as #FHFA is forced to repurchase servicing contract so gov't can prevent losses, foreclosures.",,TambalaStrategy
2011-12-01 20:35:31+00:00,142341073421873152,We're thrilled to see Fells Point WholesaleMeats growing its business in #Baltimore: http://t.co/EQelfB5X #biz,,BankofAmerica
2011-12-01 19:46:18+00:00,142328689953222656,Time for my monthly #FAIL call to @bankofamerica - they insist on flagging my @TriMet #bus pass purchases as fraud. Completely #ridiculous!,,paulblouin
2011-12-01 19:40:05+00:00,142327124244697089,".@BankofAmerica cust pd me by check, which bounced. Called to ask if enuf $ for redeposit. Refused to answer. Another reason to avoid BofA!",,TrishaTorrey
2011-12-01 17:16:55+00:00,142291097526345728,Ok...im seriously closing bank of america account today...right after class... Fuck you @bankofamerica ... With a @MagicJohnson,,solodacannon
2011-12-01 17:00:56+00:00,142287069841068032,"Why, thank you @bankofamerica! #ArtBasel2011 http://t.co/g7ikf3TH",,sweetcarolin_a
2011-12-01 16:45:37+00:00,142283219528728576,@bankofamerica... the security know me...,,_Hometown_Hero
2011-12-01 15:56:16+00:00,142270801243156481,Not impressed with @bankofamerica 's online banking or iPhone app.  Just trying to pay my credit card bill is such a task.,,KBX10
2011-12-01 14:24:22+00:00,142247671682441216,Idunno about you nay sayers but @bofa_help & @bankofamerica is damn good to me lol,,SA_Thompson
2011-12-01 03:55:10+00:00,142089327822897152,@jameshritz   You think if I wore an I Love @bankofamerica in front of #occupyandpeeonwallstreet they would slap me? #imontonight lol,,LadyLongshot
2011-12-01 03:43:47+00:00,142086465550168064,@LadyLongshot @bankofamerica The account rep Steve Dubrowski was really great and helpful. No kidding.,,jameshritz
2011-12-01 03:42:45+00:00,142086203288731649,@jameshritz @bankofamerica -did they give you a toaster? or in this era...an iPad? lol,,LadyLongshot
2011-12-01 03:39:12+00:00,142085311558729728,Miracles do happen! Actually had a great customer experience with @bankofamerica ! Stamping out fraud.  Nice,,jameshritz
2011-12-01 02:18:11+00:00,142064920987570176,@bankofamerica  needs to work on providing reliable technology. ATM's are broken 50% of the time I visit near my house.,,jasonlambiris
2011-12-01 01:23:52+00:00,142051251088138240,"Hey @bolocoCEO nice picture with @bankofamerica in the globe. Supporting local business nice,BOA! @boloco http://t.co/bfrmGnA9",,rlaperlemusic
2011-12-01 00:34:00+00:00,142038703878049795,"Though it has a bad rap right now, I would like to thank @bankofamerica for stopping a $1800 fraudulent charge @ the NY apple store. #crazy",,joshcumbee
2011-11-30 22:15:31+00:00,142003853880074240,@bankofamerica is working with me vigorously on a shortsale thanks 2 @BofA_Help & a good Mgr named Dewey!hope to have an approval this week,,nurseweezie
2011-11-30 21:47:30+00:00,141996801963208704,"Going to close all my @bankofamerica accounts...terrible rules on fees, and no value on many years of loyalty #fail",,vijayasankarv
2011-11-30 21:27:43+00:00,141991824435855360,and b/c my @bankofamerica card has a panda on it,,chrstneli
2011-11-30 20:01:44+00:00,141970184792571904,@JeffreauxBoDean @bankofamerica damn dude! Bless your heart. Now give them hell!,,thunder_beads
2011-11-30 19:37:32+00:00,141964093287448576,@thunder_beads 3 more hrs on phone total of 12 in 4 days shuffled from dept to dept @bankofamerica #bankofamericasucks,,JeffreauxBoDean
2011-11-30 18:28:48+00:00,141946796187467776,@JeffreauxBoDean @bankofamerica Ewwww good luck! I got rid of those assholes long ago!,,thunder_beads
2011-11-30 18:02:33+00:00,141940193115635712,I really wish @bankofamerica would stop changing their mind about my transfers. I transfer funds only to have it reversed the next day.,,mikejett
2011-11-30 17:51:16+00:00,141937350648406016,"@LaurieMit @bankofamerica so tryin to be, worst mistake ever doin a mortgage with @bankofamerica",,JeffreauxBoDean
2011-11-30 17:38:02+00:00,141934020341661696,Getting your debit card stolen is no fun. Kudos to the @bankofamerica fraud dept for catching it so quickly. I knew I loved my bank,,MsNYinSTL
2011-11-30 17:16:14+00:00,141928537048363008,@JeffreauxBoDean Good luck ! I'm happily done w / @bankofamerica,,LaurieMit
2011-11-30 17:07:47+00:00,141926408569110528,"okay buckaroos busy day I got in front of me, including dealing again with @bankofamerica #fuckwads ..I'm goin in cover me",,JeffreauxBoDean
2011-11-30 16:45:22+00:00,141920766961782784,Thank you @bankofamerica for eating my debit card at the ATM. Now I owe you $5.00!?,,DanaMTedesco
2011-11-30 15:55:39+00:00,141908258096021507,"Dear @bankofamerica, it's been a thrilling 3 years but I'm tired of you mysteriously taking my money. Closing account. Goodbye.",,theblaksmith
2011-11-30 15:53:27+00:00,141907701662887936,Good luck ;) RT @Kasino_Marxs: @tiabecky Yeah. @bankofamerica Is Buggin' Right Now!,,tiabecky
2011-11-30 15:35:55+00:00,141903291662602240,@tiabecky Yeah. @bankofamerica Is Buggin' Right Now!,,Kasino_Marxs
2011-11-30 15:29:44+00:00,141901732979552256,Uh oh!  RT @Kasino_Marxs: Me & @BankOfAmerica Are Going To Have Some Serious Words At Lunch Time! #Ugh_Moment,,tiabecky
2011-11-30 15:09:12+00:00,141896566205190145,Me & @BankOfAmerica Are Going To Have Some Serious Words At Lunch Time! #Ugh_Moment,,Kasino_Marxs
2011-11-30 06:39:10+00:00,141768214190366720,$30 for 150 basic checks. really @bankofamerica? - greedy much?#extortion,,hasanluongo
2011-11-30 03:17:06+00:00,141717362507382784,"bank of america, are you still going to put that charge in if ya swpe your debit card? or did that get cancelled? #boa @bankofamerica",,Usamahk8
2011-11-30 01:57:32+00:00,141697335322357760,@BankOfAmerica is supporting hunger relief @FeedingAmerica's Give A Meal campaign for SecondHarvestNE TN  http://t.co/hDMlmG4E #netfoodbank,,Rhondachafin
2011-11-30 01:08:53+00:00,141685093428232193,@phantomglennis @BankofAmerica You have certainly won...did the same with my shitibank card...thieving bastards.,,LibraRising9
2011-11-29 23:44:24+00:00,141663832979410945,Paid off my credit card with my savings so @BankofAmerica won't get any more of my money. I win.?!,,phantomglennis
2011-11-29 23:23:38+00:00,141658606683688960,@Bofa_Help @bankofamerica I'm done with the Evil Empire. You have stolen your last dime out of my accounts!!!  #BANKOFAMERICASUCKS,,call210
2011-11-29 23:23:06+00:00,141658473086722051,"Why would @bankofamerica's Online Banking be ""available right now""? Isn't as if they try to charge me for the privilege of a teller visit.",,scathe
2011-11-29 22:42:57+00:00,141648369054519296,"Completely disgusted w @bankofamerica customer service in the subordination department 120 days, and they still can't perform.",,Summit95066
2011-11-29 22:32:07+00:00,141645642748534784,"@bankofamerica How low ya gonna go guys?! Looking bad for us stockholders, wouldn't you say?",,TommyJShort
2011-11-29 22:15:10+00:00,141641377715982336,@bankofamerica #endhunger donate and double your donation in December!,,Rhondachafin
2011-11-29 19:44:59+00:00,141603581353656320,"I thought the post office was bad, but waiting at this @BankofAmerica is way worse. Tellers can't help me. 1 person left to help line of 5.",,Its_JonT
2011-11-29 19:12:13+00:00,141595335708512256,Nothing is EVER easy @bankofamerica!!!,,LynnEspinoza
2011-11-29 19:09:35+00:00,141594671917965312,Then then @bankofamerica manager told her she had to pay $150 research fee for them to look into it? Have they heard of customer service?,,drbartonb
2011-11-29 19:07:36+00:00,141594174821634048,My employee just had the worst experience w/ @bankofamerica! Someone made a fraudulent purchase and their manager blamed her for it!,,drbartonb
2011-11-29 16:52:58+00:00,141560294769041409,I love my @bankofamerica....,,_Hometown_Hero
2011-11-29 15:33:32+00:00,141540304179302400,"Hey @bankofamerica, rather than having the mgr harass everyone in line to use the ATM, you could staff the branch appropriately.",,dewde
2011-11-29 15:23:52+00:00,141537868383391744,major banks (e.g. @bankofamerica ) may have improperly foreclosed on up to 5K troops' houses http://t.co/siha8mUV #tcot,,pluralmile
2011-11-29 15:20:38+00:00,141537056240320512,We're partnering with @FeedingAmerica to #fighthunger. Join us. Watch this #video to learn more http://t.co/xfP2jL2k,,BankofAmerica
2011-11-29 15:20:19+00:00,141536974543663104,Please help #fighthunger by donating to @FeedingAmerica today http://t.co/okC4PkiJ,,BankofAmerica
2011-11-29 10:05:33+00:00,141457762231140352,@google + opens the playing field for 'Brandjacking' http://t.co/YjmckGw4 @bankofamerica gathered over 11000 followers on a 'fake' page...,,jessibaker
2011-11-29 04:29:05+00:00,141373088918011904,Closed my Bank of America account this morning. See ya @bankofamerica.,,dandahlberg
2011-11-29 03:50:33+00:00,141363392924491776,*deposits money in @BankOfAmerica atm.*,,iSnypaGME
2011-11-29 01:52:21+00:00,141333645817425920,@WellsFargo DONE! CLOSED ALL MY ACCOUNTS. #lies #deceit #hold my paychecks with no explanation. six accounts gone. Im in Love @Bankofamerica,,ErikaXstacy
2011-11-29 01:41:40+00:00,141330956731695105,"@BankOfAmerica, why must you make life so difficult? Please stop screwing up my VERY tightly allocated finances, thx. #CreditUnionHereICome",,ErinCullen1
2011-11-29 01:22:33+00:00,141326144711561216,Downtown LA #BofA Support Center 50% to be moved to India! NOT Supporting American Workers! #dtla #lax @bankofamerica #losangeles @janperry,,GAYDOWNTOWN
2011-11-29 01:16:40+00:00,141324665837715458,@BankofAmerica not a real risk to lend money for a Chinese American MRI machine in #Chinatown #juststatingtheobvious,,epirtsder
2011-11-29 00:23:09+00:00,141311195645886464,@bankofamerica sucks. Walked in and they said someone would be with me in 10 minutes and it's been 45 minutes. Bleh.,,eekfuh
2011-11-28 23:34:43+00:00,141299007459823618,"@BankofAmerica, you are a horrible waste of my time and my money.  Thank you so much.",,lilredshopgirl
2011-11-28 22:49:04+00:00,141287522348187648,"Farewell, @bankofamerica. Hello, community bank! (@ Banco Popular - Logan Square) http://t.co/ydN34X0o",,chrismoffo
2011-11-28 22:02:05+00:00,141275698160611328,That's Y i Blong 2 a credit union 18yrs! RT @djcoolwhip would like 2thk @bankofamerica 4 losing 2k of mine b/c ur tellr miskeyd my acct info,,sugarbombSE
2011-11-28 21:39:18+00:00,141269961787179008,@LvdMoreThnCrrts YIKES! I'm not surprised though. @bankofamerica,,RBFasaurus
2011-11-28 21:22:26+00:00,141265717591937024,@LvdMoreThnCrrts @bankofamerica I can't believe all of the charges they have started applying to things I have many friends who just left,,_SarahMichele
2011-11-28 21:15:39+00:00,141264012397649920,"@Mrsstethoscope well, if anyone would answer their phone @bankofamerica they'll soon learn they're losing another unhappy customer.",,LvdMoreThnCrrts
2011-11-28 21:14:53+00:00,141263816850804737,@RunInPearls Seriously? I am THISCLOSE to losing my sh*t. Thirty-minutes on hold is INAPPROPRIATE.  @bankofamerica,,LvdMoreThnCrrts
2011-11-28 21:13:07+00:00,141263372137136128,@WhatCrisciSays  Do yourself a favor and drop @bankofamerica. Bad service and worse policies. I'm switching to TD Bank this week.,,StuffOlgaThinks
2011-11-28 21:12:16+00:00,141263158223446016,"@LvdMoreThnCrrts @bankofamerica o girl.... I ended my banking relationship with them years ago, not worth it",,_SarahMichele
2011-11-28 21:04:44+00:00,141261263228514304,@LvdMoreThnCrrts I LOATHE @bankofamerica,,RBFasaurus
2011-11-28 21:02:52+00:00,141260792526934017,Quickly losing patience with @bankofamerica. Im wasting precious minutes of my LIFE while on hold waiting for someone to answer...,,LvdMoreThnCrrts
2011-11-28 20:55:40+00:00,141258983930466304,"Wow, @bankofamerica I guess you're only validating the first 5 characters of someones secret question. Good job guys! #infosuck",,MrB0t
2011-11-28 20:42:37+00:00,141255696254644224,Worst experience @bankofamerica when trying to close my accounts. #plainrudestaff #movedon,,mrsjoycee
2011-11-28 20:40:43+00:00,141255220016582657,I would like to thank @bankofamerica for losing 2k of mine because ur teller mis-keyed my acct info...really?!?,,djcoolwhip
2011-11-28 20:11:36+00:00,141247891623788545,“@HappyHeart24: Officially closing my @bankofamerica account. Worst customer service EVER.”--- come to Citibank !!!,,michelemybell84
2011-11-28 20:00:21+00:00,141245060795744256,I've made $270 with my Keep the Change Savings from @bankofamerica #sweet,,kikilovee
2011-11-28 19:53:10+00:00,141243253386260481,"$BAC.....is anyone running this company?  Leadership, please pull your head out.....thanks.   @bankofamerica",,Market_Bull
2011-11-28 18:50:03+00:00,141227369213083649,Officially closing my @bankofamerica account. Worst customer service EVER.,,HappyHeart24
2011-11-28 11:15:26+00:00,141112958158774272,"Well, that's a fail, @bankofamerica! http://t.co/HoL2IIMe","Place(fullName='Jacksonville', name='Jacksonville', type='city', country='', countryCode='')",frenchsomething
2011-11-28 03:12:16+00:00,140991369484320768,"Fuck you @bankofamerica 1%, 2% and 3% cash back? Can't share some of that 27% interest on your credit cards huh? #creditunions",,Spencer__W__
2011-11-27 13:45:10+00:00,140788256877977600,"LLS you're a damn fool RT @deejbradley: Dear @bankofamerica, I'm in Vegas. #letmelive",,TalishaHolmes
2011-11-27 12:10:47+00:00,140764503024480256,"Dear @bankofamerica, I'm in Vegas. #letmelive",,deejbradley
2011-11-27 01:31:32+00:00,140603632247783424,At @BankofAmerica Skating Pavilion in Providence ... Watching. NOT skating!!!,"Place(fullName='Providence, RI', name='Providence', type='city', country='United States', countryCode='US')",PeacexLovexPats
2011-11-26 22:00:23+00:00,140550494543294464,Learned about what goes into starting and growing a dental practice from @bankofamerica practice solutions @gnydm @javitscenter,,DavidNovich
2011-11-26 20:30:23+00:00,140527845398167552,@bankofamerica is fucking annoying and slow.,,Leiby_TM
2011-11-26 20:08:54+00:00,140522436570517504,"For @BankofAmerica: Why did you send my ex's new checks to his now former address, which is to say my house? Do not like.","Place(fullName='Portland, ME', name='Portland', type='city', country='United States', countryCode='US')",MarthaSpong
2011-11-26 16:45:35+00:00,140471272051191808,"if @bankofamerica is going to send me a new card b/c of problems THEY caused. THEY should be ""contacting my merchants"" to update. #ANNOYING",,XdanielleX
2011-11-26 15:26:08+00:00,140451275065131008,Headed to @bankofamerica,,_Hometown_Hero
2011-11-26 06:24:16+00:00,140314910432296960,Hilarious RT @Terrypooch: @bankofamerica -5.00 DEBIT FEE WAS UNHEARD OF. ALSO U JUST LOWERED MY CREDIT AMT. BY NON DELIQUENCY-I AM UPSET,,sqeptiq
2011-11-26 01:52:13+00:00,140246448733302787,Check out Walmart: http://t.co/jZpgGjTP - RT @Mommy2Gabriel Thank God 4 @BankOfAmerica & their amazing #CS after Walmart charged me 4 ti...,,GreenvilleMaps
2011-11-26 01:23:15+00:00,140239158756130817,Thank God 4 @BankOfAmerica & their amazing #CS after Walmart charged me 4 times on 1 transaction! Today is obviously not my day ...,,Mommy2Gabriel
2011-11-25 23:13:08+00:00,140206413057228800,what bank can not print a statement for you if you go into a branch? ill answer that for you. @bankofamerica One more reason to go elsewhere,,drunknbass
2011-11-25 22:12:19+00:00,140191107718971394,Lol RT @PmurdaMami #ff @bankofamerica @chaseBank @wellsfargo @westernunion @harrisbank @tcfbank @washingtonmutual,,_ATP
2011-11-25 20:51:47+00:00,140170840976265216,@TownofSimsbury  get stoked for Simsbury Celebrates!   Moving snow now to @bankofamerica,,SkiSundown
2011-11-25 20:50:04+00:00,140170409868922882,I think @bankofamerica service might be better if associates actually helped the several waiting customers instead of standing around,,tmac1980
2011-11-25 20:08:26+00:00,140159933684523008,@mikiigee come on over to @bankofamerica lol,,LVSwafford
2011-11-25 19:15:37+00:00,140146640353894401,@bankofamerica your customer service sucks!,,jasonquiz
2011-11-25 17:47:18+00:00,140124416444076032,No bathrooms for customers in @bankofamerica ?? Guess I'm not depositing my checks - thanks for that BOA. #nocustomerservice,"Place(fullName='Readington, NJ', name='Readington', type='city', country='United States', countryCode='US')",Arizona2DC
2011-11-25 14:09:30+00:00,140069603857530880,"Xmas music on the radio, free PSL from @Starbucks courtesy of @bankofamerica , easy breezy day ahead of me. #THANKFUL",,eLIZabeth4315
2011-11-25 13:00:12+00:00,140052164117667840,African clean cooking #ethanol stoves project gets @BankofAmerica backing http://t.co/9XlDYauc &lt;I can just see the hate mail now...,,Sean_OHanlon
2011-11-25 09:21:51+00:00,139997214750683136,"So ill be doing my #BlackFriday shopping a little late thanks to @Bankofamerica taking forever to process my money , Thanks .. -__-",,FucciLondon
2011-11-24 23:09:39+00:00,139843150222073857,"@bankofamerica you suck so hard, I am 100% cancelling my account TOMORROW, f off",,AliChes
2011-11-24 23:09:05+00:00,139843007120805888,"@ldionne4 @bankofamerica fing sucks I cant believe those mofos at least I verbally attacked that man on the phone, 2 bad it didnt do nething",,AliChes
2011-11-24 22:25:40+00:00,139832081059561472,#Gross. RT @bankofamerica: Happy Banksgiving!,,MikeRosenstein
2011-11-24 19:08:33+00:00,139782474946461698,#thingsimthankfulfor @bankofamerica for always being there for me during the important decisions in my life.,,1stNameBasis
2011-11-24 17:54:46+00:00,139763904875200513,"Phishing alert: @bankofamerica automated call scam underway - my wife and I got calls this morning, many friends too. Beware! #bofaphonescam",,trulsm
2011-11-24 16:52:16+00:00,139748178646925312,@bankofamerica Thank you for the $15 fee I woke up to this Thanksgiving Day knowing I cannot go into the Bank and Question it...,,M22_Jumper
2011-11-24 04:46:07+00:00,139565436068036608,"i hope @bankofamerica has a great thanksgiving. with no available phone support, im spending my holiday alone with no access to my accounts.",,lostonaglobe
2011-11-24 02:49:06+00:00,139535987251490816,"The #PeacekeepingSecurityWG will yellSHAME ON YOU, @BANKOFAMERICA!!(??)when the police start intruding.  Yesterday, 34 citations were...","Place(fullName='Tucson, AZ', name='Tucson', type='city', country='United States', countryCode='US')",NEFreedomRide
2011-11-24 00:43:49+00:00,139504457993043968,@jasensouthward Scam alert! DO NOT GIVE OUT ANY INFO to a caller from 800-669-0102. They say they are from @bankofamerica & they are not.,,sarahsouthward
2011-11-24 00:05:40+00:00,139494857734496256,Scam alert! DO NOT GIVE OUT ANY INFO to a caller from 800-669-0102. They say they are from @bankofamerica & they are not. Repost plse!,,LuckyCristina
2011-11-23 23:45:54+00:00,139489882602094592,@bankofamerica in person and online you suck. Can't believe I have multiple accounts here. #tryharder,,peregrinator
2011-11-23 23:37:21+00:00,139487733054832640,Closed my @BankOfAmerica account because they underwrite $4.3 billion for #coal http://t.co/biWwdAZ7 #powershift @RAN,,JeffM2001
2011-11-23 23:31:33+00:00,139486271482511360,@bankofamerica awful experience trying to get in touch with mortgage broker #excellent credit  #losing customer,,jburnette38
2011-11-23 22:04:58+00:00,139464483507683328,Offensive tweet: @BankofAmerica and their fuckass lobby hours can all the way off. Customer service sucks!,,alovelily
2011-11-23 20:54:08+00:00,139446656922955776,Scam alert! DO NOT GIVE OUT ANY INFO to a caller from 800-669-0102. They say they are from @bankofamerica & they are not. Stay safe!,,TheKidsDoctor
2011-11-23 20:27:08+00:00,139439860963475456,"Closing all @bankofamerica accounts right now. Very angry & hostile once they learned I was leaving, not reopening a CD @ .10%",,popcultpirate
2011-11-23 20:03:00+00:00,139433788160737283,@Bankofamerica You suck and im taking all of my money away from you...$5 fee to use a debit card...Kiss my ASS,,BrittyDR23
2011-11-23 19:42:38+00:00,139428662159224832,@JJshowME It's because @bankofamerica is a dirty little slorebag.,,dawnnicole_xo
